2	0.002438
4	0.002454
8	0.002365
16	0.002342
32	0.002087
64	0.002736
128	0.002834
256	0.004097
512	0.004677
1024	0.00589
2048	0.011114
4096	0.019218
8192	0.029726
16384	0.06278
#15 procs
32768	0.111832 
#50 procs
65536	0.251454
#60 procs
131072	0.463663
#1 proc
262144	0.883613
#1 proc
524288	1.82508
#1 proc
1048576	3.71339
